Companies,Investment Stage,Deal Size,Deal Date,Round Investors,Description,Industry,Country,Total Funding,All Investors
"P
Pomelo",Series B,$19.00M,11/01/2017,N/A,Pomelo is an international online fashion company which focuses on delivering on-trend style at affordable prices. The company designs and produces its products in Asia.,eCommerce,Thailand,$83.60M,N/A
NGDATA,Series C,$19.00M,12/05/2017,N/A,"NGDATA is a customer experience management solutions company that helps companies in data-driven sectors such as financial services, media/publishing, and telco to fully automate customer experience across all channels for improved customer satisfaction, reduced attrition, enhanced retention, more effective targeting, and higher profit margins. NGDATA's solution, Lily Enterprise, empowers organizations to drive the customer experience by creating timely, relevant, and personalized offers and experiences that customers embrace.",Internet Software & Services,Belgium,$44.40M,N/A
"B
Bestbond.cn",Series A,$18.85M,11/16/2017,N/A,"Bestbond.cn is a long-term apartment rental platform for young people, covering first- and second-tier cities in China.On November 30th 2020, Bestbond.cn was acquired by Ziroom. The terms of the transaction were not disclosed.",Internet Software & Services,China,$18.85M,N/A
"D
Data.World",Series A - II,$18.70M,02/21/2017,N/A,"Data.World provides a platform that allows people to solve complex academic, commercial, and societal problems. Users can find relevant data from a wide range of sources, manage numerous file formats, understand data's meaning in ways that can be enhanced and shared, and contribute and discuss data to trigger collaboration.",Internet Software & Services,United States,$81.75M,N/A
"Y
Yanolja",Series C - II,$18.60M,12/22/2017,N/A,Yanolja is an O2O platform for hotel accommodations.,eCommerce,South Korea,"$2,035.80M",N/A
WayUp,Series B,$18.50M,03/23/2017,N/A,"WayUp is a digital solution for employers to engage and recruit millennial talent. WayUp works with employers from small startups to large Fortune 500s and places students in jobs and internships.On July 13, 2021, WayUp merged with Yello.",Internet Software & Services,United States,$27.46M,N/A
CoverWallet,Series B,$18.50M,10/05/2017,N/A,"CoverWallet is an insurance management solution for small businesses. CoverWallet's intelligent assessment system identifies an insurance policy based on a business's needs and budget.On November 20, 2019 CoverWallet was acquired by Aon, the terms of the agreement were not disclosed.",eCommerce,United States,$28.30M,N/A
Pollen,Series B,$18.50M,10/10/2017,N/A,Pollen is a invite-only marketplace that enables people to bring their friends to experiences and share rewards.,eCommerce,United Kingdom,$88.50M,N/A
"M
Mafu Glasses",Series B,$18.40M,09/06/2017,N/A,Mafu Glasses (马夫眼镜) is an online-to-offline prescription eyeglasses brand.,eCommerce,China,$18.40M,N/A
every.tv,Series B,$18.40M,12/28/2017,N/A,"every.tv is the operator of DELISH KITCHEN, an online platform that streams recipe and cooking videos, and CHECK, a live video commerce app. The company also operates media platforms MAMA DAYS, KALOS, and TIMELINE.",Internet Software & Services,Japan,$76.00M,N/A
ThreatBook,Series B,$18.39M,09/06/2017,N/A,"ThreatBook is a security threat intelligence company that is dedicated to providing real-time, accurate and actionable threat intelligence to block, detect and prevent attacks on the internet.",Internet Software & Services,China,$146.73M,N/A
Solera,Series B,$18.30M,07/07/2017,N/A,"Solera provides access to lower-cost, higher access community and digital preventive health solutions through referrals from healthcare providers and health plans. Solera's SaaS platform connects a nationwide network of community organizations and digital solutions for chronic disease prevention programs with technology that manages service referrals, reimbursement and payment, aggregates data and reporting simplifying enrollment and supporting increased consumer engagement and choice.",Internet Software & Services,United States,$85.80M,N/A
"E
Edianzu",Series B,$18.11M,10/18/2017,N/A,"Edianzu is an eCommerce platform that provides IT, office desktop, and office equipment leasing for small and medium-sized enterprises.",eCommerce,China,$202.53M,N/A
"C
Codemao",Series B,$18.11M,11/17/2017,N/A,"Codemao is a programming education brand for children and teenagers in China. The company provides graphical coding platforms and relevant courses. Students can use graphical coding language to create projects like games, software, animations, and stories for the purpose of training their abilities of logical thinking.",Internet Software & Services,China,$360.42M,N/A
"M
Ms Paris",Series A,$18.00M,02/16/2017,N/A,Ms Paris is an online dress rental platform.,eCommerce,China,$48.00M,N/A
"T
Tianyancha",Series A,$18.00M,03/21/2017,N/A,"Tianyancha is a business data and investigation platform. Tianyancha is designed to enable users to search for a company's details and board members relationships, including company background, company development, operating risks, and intellectual property.",Internet Software & Services,China,$18.00M,N/A
"X
XYLink",Series B,$18.00M,03/22/2017,N/A,XYLink provides audio and video conferencing systems and cloud services to enterprise customers. The company implements SVC (scalable video condec) and SAC (scalable audio condec) to provide hardware as well as cloud services to customers.,Internet Software & Services,China,$78.32M,N/A
Kong,Series B,$18.00M,03/23/2017,N/A,"Kong provides an open-source application programming interface (API) marketplace for developers and engineers. Kong allows dev teams to distribute, monetize, manage, analyze, and consume APIs. Customers use Kong for security, analytics, onboarding, monitoring, and access control.",Internet Software & Services,United States,$170.50M,N/A
Crunchbase,Series B,$18.00M,04/06/2017,N/A,"Crunchbase is a source of business information by global users. Crunchbase maintains records of companies, built on a data gathering approach that leverages information from a community of contributors, a large partner network, and in-house content teams.",Internet Software & Services,United States,$50.00M,N/A
Zilingo,Series B,$18.00M,09/12/2017,N/A,"Zilingo is an online marketplace with a focus on fashion and beauty. Zilingo connects businesses across the entire supply chain and provides them everything they need to run a business - from design, product development, fabric procurement, manufacturing, cataloging, marketing, inventory management, distribution, billing, customer service, working capital, and trend forecasting. With millions of product listings on Zilingo.com, users can shop from a selection of indie labels, local designers, international and celebrity brands, all in one place.",eCommerce,Singapore,$307.81M,N/A
